timestamp,temperature,radiation,pressure,battery_level,signal_strength,velocity,altitude
2026-01-15T10:32:00Z,5.22,1.594,100.98,63.59,-79.16,7.6476,405.36
2026-01-15T10:32:30Z,3.51,1.9814,101.036,63.21,-79.73,7.5951,406.56
2026-01-15T10:33:00Z,4.38,1.6249,100.827,64.99,-79.13,7.5936,405.33
2026-01-15T10:33:30Z,6.65,1.4549,100.992,62.42,-83.12,7.5972,405.47
2026-01-15T10:34:00Z,5.41,1.6461,101.154,62.56,-79.4,7.5622,405.46
2026-01-15T10:34:30Z,6.99,1.4648,101.004,63.47,-79.96,7.5729,405.31
2026-01-15T10:35:00Z,6.04,1.5055,89.596,63.57,-79.94,7.5711,406.15
2026-01-15T10:35:30Z,4.83,1.6712,90.263,63.61,-79.07,7.5937,406.46
2026-01-15T10:36:00Z,6.71,1.6899,88.118,63.98,-80.05,7.577,405.58
2026-01-15T10:36:30Z,4.7,1.5096,89.994,63.23,-81.35,7.583,405.32
2026-01-15T10:37:00Z,5.25,1.7488,100.856,63.5,-80.16,7.6018,405.04
2026-01-15T10:37:30Z,3.56,1.7736,101.006,62.74,-79.92,7.5973,405.64
2026-01-15T10:38:00Z,4.11,1.8162,100.932,63.07,-79.86,7.5768,405.61
2026-01-15T10:38:30Z,3.0,1.6823,101.093,63.14,-79.79,7.5668,405.51
2026-01-15T10:39:00Z,5.58,1.8111,100.962,63.28,-78.71,7.6031,405.78
2026-01-15T10:39:30Z,2.41,1.3296,100.832,63.89,-81.23,7.5963,405.83
2026-01-15T10:40:00Z,5.45,1.5705,100.885,63.74,-79.67,7.5491,405.82
2026-01-15T10:40:30Z,4.11,1.4962,100.766,63.31,-78.28,7.5755,405.63
2026-01-15T10:41:00Z,6.29,1.6535,100.966,62.55,-81.84,7.5857,405.41
2026-01-15T10:41:30Z,5.82,1.5608,100.969,63.53,-79.47,7.5987,405.95
2026-01-15T10:42:00Z,7.61,1.6338,100.95,63.56,-80.31,7.6021,405.77
2026-01-15T10:42:30Z,6.18,1.9547,101.069,63.92,-79.96,7.5905,406.04
2026-01-15T10:43:00Z,2.95,1.6619,101.078,66.08,-80.5,7.5975,406.03
2026-01-15T10:43:30Z,5.46,1.7658,100.968,63.51,-79.51,7.5882,405.38
2026-01-15T10:44:00Z,4.06,1.6866,100.81,64.64,-76.98,7.5746,405.4
2026-01-15T10:44:30Z,5.33,1.7518,101.03,65.47,-80.58,7.5841,405.63
2026-01-15T10:45:00Z,8.68,1.7617,101.024,64.71,-80.33,7.5911,405.56
2026-01-15T10:45:30Z,7.69,1.8496,101.004,67.16,-80.35,7.5915,406.13
2026-01-15T10:46:00Z,6.03,1.98,101.057,64.67,-76.56,7.556,406.03
2026-01-15T10:46:30Z,5.92,2.0763,100.884,65.62,-79.03,7.5873,406.28
2026-01-15T10:47:00Z,7.86,1.9008,101.138,64.75,-78.33,7.5981,406.1
2026-01-15T10:47:30Z,6.39,1.9692,100.9,65.46,-78.61,7.5931,406.07
2026-01-15T10:48:00Z,7.62,1.7356,101.036,66.33,-79.08,7.5956,406.4
2026-01-15T10:48:30Z,9.52,1.9236,100.84,67.21,-78.04,7.6122,406.22
2026-01-15T10:49:00Z,11.23,2.1075,100.9,66.98,-74.61,7.5828,406.13
2026-01-15T10:49:30Z,10.87,2.1269,101.095,68.23,-75.68,7.5739,406.59
2026-01-15T10:50:00Z,6.99,2.0604,100.952,67.19,-78.17,7.6016,406.22
2026-01-15T10:50:30Z,11.37,2.1942,101.039,67.28,-76.15,7.626,406.13
2026-01-15T10:51:00Z,11.53,2.1683,100.991,70.65,-77.7,7.6467,406.01
2026-01-15T10:51:30Z,12.56,2.309,100.963,68.68,-78.61,7.6309,406.51
2026-01-15T10:52:00Z,14.89,2.2075,101.079,67.92,-75.02,7.5882,406.71
2026-01-15T10:52:30Z,9.91,2.1466,100.951,68.31,-74.61,7.6154,406.37
2026-01-15T10:53:00Z,12.66,2.287,100.826,68.42,-74.5,7.6276,406.82
2026-01-15T10:53:30Z,15.0,1.8344,100.904,70.68,-76.07,7.6285,405.88
2026-01-15T10:54:00Z,12.31,2.3693,101.012,69.75,-75.45,7.6382,406.5
2026-01-15T10:54:30Z,17.47,1.8032,100.999,70.63,-74.1,7.6117,406.55
2026-01-15T10:55:00Z,16.4,2.1311,100.841,70.83,-74.27,7.6339,406.39
2026-01-15T10:55:30Z,17.71,2.4969,100.908,72.02,-74.94,7.6437,407.37
2026-01-15T10:56:00Z,16.18,2.5409,100.918,70.85,-76.15,7.6545,406.69
2026-01-15T10:56:30Z,18.87,2.3353,100.935,71.02,-73.8,7.6245,406.63
2026-01-15T10:57:00Z,19.86,2.4437,100.854,72.73,-72.37,7.6365,406.81
2026-01-15T10:57:30Z,19.22,2.7972,100.913,73.52,-74.83,7.592,406.25
2026-01-15T10:58:00Z,19.85,2.5604,100.904,73.66,-72.35,7.6364,406.67
2026-01-15T10:58:30Z,20.52,3.011,101.023,72.94,-72.44,7.6411,407.24
2026-01-15T10:59:00Z,19.45,2.716,101.026,74.84,-71.66,7.634,406.81
2026-01-15T10:59:30Z,21.15,2.8193,100.949,73.84,-71.23,7.6605,406.8
2026-01-15T11:00:00Z,21.77,3.0425,100.928,74.48,-72.83,7.6589,407.49
2026-01-15T11:00:30Z,23.2,2.8615,100.97,74.47,-73.66,7.6176,407.55
2026-01-15T11:01:00Z,24.76,2.7334,100.893,77.14,-72.08,7.6699,407.35
2026-01-15T11:01:30Z,22.29,2.909,100.866,76.89,-70.1,7.6498,407.11
2026-01-15T11:02:00Z,24.32,2.9617,100.882,77.28,-71.54,7.6808,407.23
2026-01-15T11:02:30Z,27.35,2.8037,100.905,78.33,-71.44,7.6483,407.11
2026-01-15T11:03:00Z,24.63,3.0111,100.863,80.31,-72.52,7.6772,407.1
2026-01-15T11:03:30Z,25.12,2.979,100.968,76.19,-67.96,7.6737,407.13
2026-01-15T11:04:00Z,27.26,3.2694,101.013,77.57,-68.8,7.6881,407.31
2026-01-15T11:04:30Z,28.83,3.176,100.827,78.09,-68.6,7.6872,407.23
2026-01-15T11:05:00Z,28.17,3.168,100.955,78.25,-68.1,8.9097,407.12
2026-01-15T11:05:30Z,30.74,3.2336,100.935,78.42,-68.31,8.841,407.7
2026-01-15T11:06:00Z,30.61,3.3216,100.979,79.58,-69.04,9.1936,407.75
2026-01-15T11:06:30Z,31.15,3.4186,100.95,79.04,-68.69,7.6834,408.23
2026-01-15T11:07:00Z,31.28,3.2134,100.834,80.97,-68.76,7.6974,407.57
2026-01-15T11:07:30Z,34.49,3.2438,100.849,81.05,-64.84,7.6878,407.9
2026-01-15T11:08:00Z,31.23,3.6016,100.951,81.84,-67.09,7.7149,407.95
2026-01-15T11:08:30Z,29.06,3.4092,101.031,82.22,-68.08,7.6992,407.82
2026-01-15T11:09:00Z,34.99,3.2928,100.77,82.66,-66.74,7.6877,408.16
2026-01-15T11:09:30Z,32.4,3.6054,100.975,82.01,-68.29,7.7037,408.21
2026-01-15T11:10:00Z,33.73,3.6409,101.041,84.83,-65.05,7.7159,408.11
2026-01-15T11:10:30Z,36.01,3.3733,100.933,83.26,-67.44,7.72,407.97
2026-01-15T11:11:00Z,32.1,3.668,100.989,81.47,-65.84,7.7531,407.98
2026-01-15T11:11:30Z,33.07,3.7735,100.888,82.63,-64.97,7.7042,407.71
2026-01-15T11:12:00Z,32.97,3.7479,100.934,82.18,-65.59,7.718,407.91
2026-01-15T11:12:30Z,34.6,3.8141,100.813,84.21,-65.76,7.7298,408.0
2026-01-15T11:13:00Z,36.84,3.535,100.755,84.33,-65.68,7.7226,407.88
2026-01-15T11:13:30Z,37.35,3.8205,101.017,84.24,-65.6,7.7147,408.38
2026-01-15T11:14:00Z,37.34,3.7495,100.862,86.96,-66.06,7.6953,408.63
2026-01-15T11:14:30Z,35.15,3.7452,100.904,85.73,-65.75,7.7176,408.03
2026-01-15T11:15:00Z,34.12,3.9698,100.829,86.12,-63.3,7.7078,408.41
2026-01-15T11:15:30Z,37.97,4.0814,100.826,84.66,-65.07,7.6961,408.04
2026-01-15T11:16:00Z,37.47,4.1477,100.924,84.79,-65.75,7.716,408.28
2026-01-15T11:16:30Z,39.13,4.0935,100.879,86.0,-65.31,7.7121,408.18
2026-01-15T11:17:00Z,39.74,3.8962,100.967,86.3,-63.26,7.7459,408.58
2026-01-15T11:17:30Z,39.12,3.9805,100.972,84.42,-63.67,7.7472,408.22
2026-01-15T11:18:00Z,40.26,4.0563,100.961,86.23,-63.72,7.718,408.74
2026-01-15T11:18:30Z,39.65,3.9717,100.954,86.55,-64.62,7.7317,408.37
2026-01-15T11:19:00Z,40.26,3.984,101.06,86.43,-63.55,7.7005,408.26
2026-01-15T11:19:30Z,38.55,4.0973,100.848,85.92,-64.95,7.7284,408.09
2026-01-15T11:20:00Z,39.46,3.9729,100.928,86.28,-64.43,7.7468,408.55
2026-01-15T11:20:30Z,40.12,3.8789,101.023,86.71,-62.91,7.7557,408.75
2026-01-15T11:21:00Z,41.13,3.9313,101.033,87.03,-62.99,7.7253,408.57
2026-01-15T11:21:30Z,39.37,4.0922,100.817,87.58,-65.2,7.7608,409.16
2026-01-15T11:22:00Z,40.77,3.9997,100.905,88.07,-65.03,7.7096,408.92
2026-01-15T11:22:30Z,39.6,4.051,101.038,86.71,-63.87,7.715,408.39
2026-01-15T11:23:00Z,39.81,4.0998,100.97,86.54,-61.93,7.7541,408.39
2026-01-15T11:23:30Z,41.2,3.9409,100.944,87.41,-66.32,7.7732,408.62
2026-01-15T11:24:00Z,36.91,4.1069,100.91,87.55,-63.71,7.7494,408.22
2026-01-15T11:24:30Z,37.88,4.0451,100.896,86.45,-65.73,7.7384,408.81
2026-01-15T11:25:00Z,37.5,3.7965,100.949,87.61,-64.88,7.6949,408.56
2026-01-15T11:25:30Z,36.11,4.1901,100.905,87.72,-64.61,7.6978,408.51
2026-01-15T11:26:00Z,38.45,3.8892,100.921,87.94,-64.74,7.7402,408.63
2026-01-15T11:26:30Z,40.43,3.7052,100.93,88.31,-64.95,7.7297,408.92
2026-01-15T11:27:00Z,38.69,3.7845,100.869,85.55,-64.38,7.714,408.44
2026-01-15T11:27:30Z,39.21,3.7745,100.965,86.29,-65.12,7.7365,408.34
2026-01-15T11:28:00Z,40.32,3.9204,101.155,86.14,-66.34,7.7365,408.8
2026-01-15T11:28:30Z,40.44,3.8552,100.779,85.86,-63.76,7.752,408.62
2026-01-15T11:29:00Z,38.07,3.828,100.947,85.14,-63.91,7.7346,408.21
2026-01-15T11:29:30Z,39.92,3.9525,100.859,84.11,-63.92,7.7552,408.28
2026-01-15T11:30:00Z,37.73,3.8902,100.966,85.48,-66.92,7.7294,378.52
2026-01-15T11:30:30Z,36.01,3.8651,100.923,84.41,-64.86,7.7255,386.92
2026-01-15T11:31:00Z,36.03,3.8563,100.979,85.03,-64.56,7.7476,384.92
2026-01-15T11:31:30Z,34.34,3.8632,101.012,83.91,-66.77,7.7052,387.52
2026-01-15T11:32:00Z,34.85,3.4294,100.932,83.36,-65.68,7.7793,381.14
2026-01-15T11:32:30Z,35.25,3.6646,101.007,84.43,-66.01,7.7288,382.86
2026-01-15T11:33:00Z,36.58,3.3647,100.728,84.07,-63.84,7.7271,407.85
2026-01-15T11:33:30Z,37.53,3.6686,101.042,84.21,-63.94,7.728,408.2
2026-01-15T11:34:00Z,32.43,3.6329,100.944,85.52,-68.44,7.7531,407.92
2026-01-15T11:34:30Z,34.63,3.7598,101.0,83.31,-63.65,7.7294,407.99
2026-01-15T11:35:00Z,32.01,3.7495,100.815,83.2,-67.96,7.6793,407.52
2026-01-15T11:35:30Z,33.79,3.5692,100.846,81.31,-65.9,7.7373,407.71
2026-01-15T11:36:00Z,32.38,3.4303,100.923,80.77,-66.13,7.7002,407.98
2026-01-15T11:36:30Z,29.32,3.5438,100.909,83.29,-68.72,7.7069,407.93
2026-01-15T11:37:00Z,32.93,3.3567,100.933,80.44,-67.17,7.6768,407.49
2026-01-15T11:37:30Z,30.09,3.3998,100.996,79.96,-68.13,7.7105,407.71
2026-01-15T11:38:00Z,29.65,3.5113,100.768,80.59,-67.58,7.6845,408.27
2026-01-15T11:38:30Z,28.29,3.2424,100.986,80.17,-68.22,7.6971,407.56
2026-01-15T11:39:00Z,28.34,3.4089,100.908,78.98,-67.31,7.6869,407.31
2026-01-15T11:39:30Z,29.38,3.3511,100.891,79.19,-68.91,7.7285,407.41
2026-01-15T11:40:00Z,27.87,3.0672,100.788,80.33,-69.47,7.727,407.44
2026-01-15T11:40:30Z,28.06,3.3169,100.946,77.9,-68.21,7.6857,407.31
2026-01-15T11:41:00Z,27.5,3.2355,100.712,76.91,-69.1,7.6833,407.3
2026-01-15T11:41:30Z,28.34,3.1056,100.956,78.85,-69.19,7.6719,406.82
2026-01-15T11:42:00Z,25.23,2.9351,100.784,77.99,-71.13,7.6988,406.91
2026-01-15T11:42:30Z,22.91,2.8795,100.907,76.46,-71.87,7.6673,407.1
2026-01-15T11:43:00Z,26.11,2.8864,100.893,75.09,-71.57,7.6627,407.04
2026-01-15T11:43:30Z,23.38,3.0068,100.995,75.51,-71.91,7.6879,406.87
2026-01-15T11:44:00Z,24.93,2.7404,100.887,75.78,-70.5,7.6548,406.93
2026-01-15T11:44:30Z,23.2,2.9075,100.845,76.58,-70.55,7.662,406.95
2026-01-15T11:45:00Z,21.8,2.6137,100.859,73.96,-72.19,7.6284,407.14
2026-01-15T11:45:30Z,21.89,2.7275,101.001,74.5,-70.56,7.6713,406.79
2026-01-15T11:46:00Z,23.67,2.7327,100.941,74.84,-70.92,7.6932,406.88
2026-01-15T11:46:30Z,23.23,3.0413,100.867,71.36,-72.54,7.6661,406.55
2026-01-15T11:47:00Z,19.6,2.4264,100.878,74.36,-74.1,7.6781,406.83
2026-01-15T11:47:30Z,19.11,2.8124,100.771,71.73,-71.5,7.6292,406.71
2026-01-15T11:48:00Z,19.87,2.573,100.927,72.84,-73.74,7.6481,406.81
2026-01-15T11:48:30Z,16.38,2.5714,100.754,72.34,-73.78,7.6218,406.71
2026-01-15T11:49:00Z,17.54,2.487,100.954,72.78,-74.61,7.6334,406.62
2026-01-15T11:49:30Z,16.4,2.4959,100.904,71.84,-75.54,7.6507,406.36
2026-01-15T11:50:00Z,16.31,2.3665,101.084,68.52,-76.5,7.6347,406.41
2026-01-15T11:50:30Z,14.01,2.5686,100.804,69.72,-74.24,7.6018,406.6
2026-01-15T11:51:00Z,12.29,2.2434,100.883,70.26,-76.19,7.6012,406.04
2026-01-15T11:51:30Z,11.0,2.4438,101.035,69.54,-71.84,7.5973,405.99
2026-01-15T11:52:00Z,11.87,2.14,100.985,69.84,-77.06,7.6323,406.19
2026-01-15T11:52:30Z,12.31,2.191,100.834,69.79,-77.51,7.6613,406.21
2026-01-15T11:53:00Z,12.02,2.0033,100.907,69.25,-75.63,7.6449,405.79
2026-01-15T11:53:30Z,14.84,2.1972,100.888,68.08,-74.64,7.5773,405.97
2026-01-15T11:54:00Z,13.08,2.3114,100.91,66.1,-76.62,7.6414,405.92
2026-01-15T11:54:30Z,9.47,2.0496,100.831,67.16,-76.24,7.6295,405.24
2026-01-15T11:55:00Z,10.95,1.9991,100.879,67.7,-79.35,7.5777,405.79
2026-01-15T11:55:30Z,9.35,1.8299,100.758,65.88,-78.17,7.6004,405.77
2026-01-15T11:56:00Z,9.07,1.932,100.896,67.3,-78.85,7.6263,405.73
2026-01-15T11:56:30Z,9.33,1.6979,100.92,67.28,-80.03,7.6135,406.16
2026-01-15T11:57:00Z,9.55,1.7713,100.865,66.21,-77.8,7.5744,405.33
2026-01-15T11:57:30Z,7.7,1.9148,100.754,62.74,-80.82,7.6109,405.41
2026-01-15T11:58:00Z,9.41,2.0522,100.961,64.27,-79.89,7.5542,404.84
2026-01-15T11:58:30Z,5.72,2.2506,100.911,67.18,-79.12,7.5908,405.45
2026-01-15T11:59:00Z,7.09,1.7172,100.823,64.51,-79.63,7.6164,405.44
2026-01-15T11:59:30Z,10.63,1.9976,100.858,62.84,-78.31,7.5925,405.38
2026-01-15T12:00:00Z,53.19,5.8642,100.759,65.84,-89.83,7.5807,405.83
2026-01-15T12:00:30Z,52.62,6.9682,100.797,64.42,-89.02,7.6072,405.73
2026-01-15T12:01:00Z,48.83,6.213,100.835,65.32,-89.64,7.6076,405.47
2026-01-15T12:01:30Z,49.03,6.1479,100.976,64.31,-90.86,7.6131,405.31
2026-01-15T12:02:00Z,5.23,1.7039,100.826,64.33,-79.42,7.6033,405.71
2026-01-15T12:02:30Z,4.83,1.6111,100.927,64.09,-79.15,7.6065,405.37
2026-01-15T12:03:00Z,3.71,1.449,100.832,64.28,-78.99,7.5986,405.11
2026-01-15T12:03:30Z,5.34,1.4149,100.895,65.74,-79.52,7.5884,404.82
2026-01-15T12:04:00Z,3.26,1.7336,100.863,64.33,-80.24,7.5842,405.19
2026-01-15T12:04:30Z,5.39,1.5847,100.943,61.68,-80.22,7.577,405.53
2026-01-15T12:05:00Z,5.9,1.5288,100.83,63.63,-80.86,7.557,405.98
2026-01-15T12:05:30Z,4.72,1.613,100.746,64.26,-79.42,7.5617,405.3
2026-01-15T12:06:00Z,3.67,1.7258,100.761,64.27,-80.07,7.5748,405.05
2026-01-15T12:06:30Z,4.72,1.63,100.828,62.6,-80.78,7.585,404.91
2026-01-15T12:07:00Z,3.55,1.5023,100.77,64.17,-80.79,7.6089,405.43
2026-01-15T12:07:30Z,5.4,1.7839,100.902,63.93,-81.45,7.5792,404.73
2026-01-15T12:08:00Z,1.26,1.8376,100.832,65.58,-78.82,7.6001,405.42
2026-01-15T12:08:30Z,3.54,1.6771,101.058,62.28,-79.89,7.6018,405.5
2026-01-15T12:09:00Z,1.11,1.7526,100.728,62.56,-80.99,7.5758,405.39
2026-01-15T12:09:30Z,1.93,1.798,100.883,62.81,-78.95,7.5927,405.2
2026-01-15T12:10:00Z,6.32,1.7877,100.776,62.69,-80.55,7.5763,405.44
2026-01-15T12:10:30Z,5.74,1.7183,100.826,62.37,-81.51,7.6082,405.33
2026-01-15T12:11:00Z,3.46,1.7254,100.876,60.59,-78.54,7.5951,405.05
2026-01-15T12:11:30Z,2.44,1.7244,100.678,63.03,-80.33,7.5593,405.85
2026-01-15T12:12:00Z,0.43,1.4941,100.882,63.96,-80.1,7.5871,405.21
2026-01-15T12:12:30Z,4.27,1.7775,101.015,63.23,-79.47,7.6178,405.56
2026-01-15T12:13:00Z,8.94,1.484,100.826,65.81,-78.05,7.5822,404.62
2026-01-15T12:13:30Z,6.21,1.5846,100.882,64.05,-79.28,7.5959,405.74
2026-01-15T12:14:00Z,4.98,1.917,100.943,65.51,-80.63,7.599,405.82
2026-01-15T12:14:30Z,6.8,1.8665,100.847,64.67,-78.41,7.5686,405.41
2026-01-15T12:15:00Z,4.07,1.9839,100.813,65.43,-79.51,7.6009,405.59
2026-01-15T12:15:30Z,6.29,1.7416,100.677,65.1,-76.52,7.5643,405.62
2026-01-15T12:16:00Z,7.23,1.6323,100.909,66.42,-78.63,7.5812,405.28
2026-01-15T12:16:30Z,7.31,1.7931,100.848,65.35,-81.15,7.6168,405.67
2026-01-15T12:17:00Z,9.0,1.8697,100.776,66.04,-77.88,7.6041,405.29
2026-01-15T12:17:30Z,8.73,1.8926,100.866,66.17,-75.79,7.5926,405.38
2026-01-15T12:18:00Z,9.63,2.0783,100.809,65.79,-76.05,7.6095,405.93
2026-01-15T12:18:30Z,8.02,1.8826,100.812,66.77,-75.56,7.6013,405.92
2026-01-15T12:19:00Z,10.84,2.0192,100.903,68.9,-78.78,7.6047,405.45
2026-01-15T12:19:30Z,12.4,1.8487,100.746,66.7,-76.26,7.6196,405.48
2026-01-15T12:20:00Z,8.97,2.0962,100.937,67.71,-78.01,7.594,405.54
2026-01-15T12:20:30Z,9.59,2.0617,100.74,68.87,-76.66,7.6116,405.99
2026-01-15T12:21:00Z,13.42,1.9822,100.798,69.09,-78.23,7.6067,405.51
2026-01-15T12:21:30Z,11.65,2.0936,101.005,68.3,-77.25,7.5836,405.96
2026-01-15T12:22:00Z,14.57,2.1365,100.94,66.26,-77.05,7.5992,406.12
2026-01-15T12:22:30Z,12.34,2.1595,100.857,69.52,-74.92,7.6514,405.91
2026-01-15T12:23:00Z,15.73,2.5023,100.774,67.15,-74.79,7.6301,406.28
2026-01-15T12:23:30Z,14.31,2.2592,100.806,71.21,-75.17,7.5985,405.93
2026-01-15T12:24:00Z,15.07,2.2753,100.853,70.29,-76.87,7.5967,406.0
2026-01-15T12:24:30Z,17.6,2.0359,100.85,71.5,-75.37,7.6278,405.82
2026-01-15T12:25:00Z,85.83,2.2554,100.839,69.99,-75.63,7.6639,406.46
2026-01-15T12:25:30Z,15.03,2.3897,100.843,69.74,-73.43,7.6315,405.98
2026-01-15T12:26:00Z,16.37,2.3664,100.828,71.95,-72.79,7.6641,406.36
2026-01-15T12:26:30Z,18.32,2.7169,100.729,72.06,-72.67,7.6477,406.28
2026-01-15T12:27:00Z,15.91,2.5258,100.802,72.01,-74.57,7.6528,406.04
2026-01-15T12:27:30Z,19.83,2.7849,100.916,73.0,-76.68,7.6194,406.22
2026-01-15T12:28:00Z,18.69,2.6422,100.733,76.1,-75.23,7.6676,406.86
2026-01-15T12:28:30Z,21.84,2.6802,100.826,74.58,-71.13,7.6449,406.56
2026-01-15T12:29:00Z,17.15,2.703,100.775,75.21,-73.04,7.6717,406.25
2026-01-15T12:29:30Z,20.19,2.7587,100.849,75.43,-73.18,7.6409,406.69
2026-01-15T12:30:00Z,19.47,3.0578,100.808,76.48,-70.03,7.6635,406.6
2026-01-15T12:30:30Z,21.39,2.4939,100.957,75.23,-70.2,7.6698,407.73
2026-01-15T12:31:00Z,23.63,2.5835,100.879,73.78,-71.41,7.6625,406.83
2026-01-15T12:31:30Z,23.61,2.844,100.732,76.07,-71.52,7.6765,406.68
2026-01-15T12:32:00Z,24.13,2.9692,100.89,77.48,-71.05,7.6658,407.27
2026-01-15T12:32:30Z,24.89,3.1119,100.774,76.11,-70.34,7.6609,406.34
2026-01-15T12:33:00Z,26.05,3.1205,100.789,77.32,-68.42,7.7087,406.97
2026-01-15T12:33:30Z,24.84,3.0327,100.86,77.21,-69.56,7.7003,407.59
2026-01-15T12:34:00Z,28.02,3.2836,100.795,79.81,-68.92,7.6668,407.01
2026-01-15T12:34:30Z,28.56,3.3253,100.905,79.46,-68.12,7.6961,406.57
2026-01-15T12:35:00Z,28.73,3.238,100.771,79.76,-70.67,7.6725,407.02
2026-01-15T12:35:30Z,29.58,3.3939,100.783,80.12,-68.1,7.6663,407.62
2026-01-15T12:36:00Z,29.77,3.329,100.779,79.84,-69.1,7.7132,407.34
2026-01-15T12:36:30Z,32.94,3.2418,100.785,80.46,-71.51,7.661,407.02
2026-01-15T12:37:00Z,30.32,3.468,100.918,79.45,-70.8,7.7161,407.11
2026-01-15T12:37:30Z,30.54,3.4166,100.88,78.81,-69.22,7.6949,407.19
2026-01-15T12:38:00Z,30.41,3.4361,100.966,81.51,-67.12,7.6982,407.51
2026-01-15T12:38:30Z,30.52,3.692,101.009,82.03,-67.39,7.7129,407.85
2026-01-15T12:39:00Z,30.71,3.1377,100.745,83.26,-67.08,7.7186,407.8
2026-01-15T12:39:30Z,31.75,3.3261,100.832,83.96,-64.73,7.6927,407.66
2026-01-15T12:40:00Z,33.46,3.3933,100.732,5.54,-68.38,7.7258,407.16
2026-01-15T12:40:30Z,34.55,3.5485,100.763,82.03,-66.68,7.7158,407.2
2026-01-15T12:41:00Z,34.58,3.5954,100.774,82.98,-66.08,7.6905,407.79
2026-01-15T12:41:30Z,33.8,3.4371,100.739,84.11,-67.13,7.7141,407.27
2026-01-15T12:42:00Z,36.73,3.544,100.739,86.45,-66.02,7.7471,407.63
2026-01-15T12:42:30Z,36.9,3.5901,100.811,85.67,-67.79,7.7548,407.83
2026-01-15T12:43:00Z,35.94,4.1142,100.725,85.58,-64.0,7.7374,407.42
2026-01-15T12:43:30Z,35.58,4.0411,100.889,84.32,-66.35,7.7009,407.49
2026-01-15T12:44:00Z,37.75,3.7331,100.747,84.07,-62.93,7.7361,407.79
2026-01-15T12:44:30Z,37.55,3.7631,101.045,85.97,-65.25,7.7449,408.0
2026-01-15T12:45:00Z,35.42,3.6668,100.783,84.29,-63.84,7.7438,408.19
2026-01-15T12:45:30Z,37.79,3.5733,100.824,85.36,-65.0,7.7463,408.08
2026-01-15T12:46:00Z,38.57,3.861,100.714,85.67,-64.85,7.7392,407.94
2026-01-15T12:46:30Z,37.09,3.7466,100.954,87.56,-65.39,7.7316,407.71
2026-01-15T12:47:00Z,38.97,3.8999,100.906,85.77,-64.44,7.722,407.63
2026-01-15T12:47:30Z,36.73,3.6876,100.84,83.84,-64.1,7.6972,407.82
2026-01-15T12:48:00Z,41.12,3.827,100.708,86.92,-65.33,7.7429,408.11
2026-01-15T12:48:30Z,41.17,3.9758,100.832,85.84,-64.46,7.7406,408.1
2026-01-15T12:49:00Z,39.09,4.0193,100.724,86.69,-64.97,7.7488,407.38
2026-01-15T12:49:30Z,40.15,4.0364,100.93,86.65,-61.42,7.7115,407.78
2026-01-15T12:50:00Z,36.11,3.7837,100.877,86.54,-64.23,7.7517,408.39
2026-01-15T12:50:30Z,38.09,4.1165,100.82,87.67,-62.22,7.7803,408.05
2026-01-15T12:51:00Z,39.46,3.8734,100.616,85.4,-64.28,7.7411,407.61
2026-01-15T12:51:30Z,38.35,4.092,100.732,86.45,-63.71,7.7386,408.74
2026-01-15T12:52:00Z,41.06,3.9977,100.865,87.68,-65.59,7.7461,408.03
2026-01-15T12:52:30Z,43.0,3.7935,100.906,86.39,-64.54,7.7806,408.15
2026-01-15T12:53:00Z,38.22,3.9518,100.897,85.38,-63.75,7.7195,408.15
2026-01-15T12:53:30Z,38.7,4.0519,100.681,87.64,-62.12,7.7439,407.92
2026-01-15T12:54:00Z,40.25,4.0854,100.831,88.06,-63.78,7.7236,407.8
2026-01-15T12:54:30Z,42.24,3.9672,100.888,86.84,-62.42,7.7283,408.65
2026-01-15T12:55:00Z,37.89,4.2115,100.673,84.86,-63.35,7.7378,408.3
2026-01-15T12:55:30Z,39.98,4.1249,100.805,87.44,-62.22,7.7652,408.23
2026-01-15T12:56:00Z,42.2,3.9259,100.827,84.98,-64.31,7.7736,408.15
2026-01-15T12:56:30Z,36.83,4.066,100.78,86.84,-61.44,7.7459,407.66
2026-01-15T12:57:00Z,37.2,4.2313,100.655,85.53,-64.97,7.7286,408.32
2026-01-15T12:57:30Z,38.28,4.2217,100.777,85.12,-65.4,7.785,407.67
2026-01-15T12:58:00Z,37.91,3.7284,100.776,85.68,-66.03,7.7256,407.98
2026-01-15T12:58:30Z,39.66,3.7573,100.789,85.78,-61.89,7.7217,407.38
2026-01-15T12:59:00Z,38.54,4.1013,100.756,85.14,-63.83,7.6964,407.24
2026-01-15T12:59:30Z,35.23,3.7008,100.765,86.18,-65.34,7.7586,407.92
